date,ae_embedding_0,ae_embedding_1,ae_embedding_2,ae_embedding_3,ae_embedding_4,ae_embedding_5,ae_embedding_6,ae_embedding_7,ae_embedding_8,ae_embedding_9,ae_embedding_10,ae_embedding_11,ae_embedding_12,ae_embedding_13,ae_embedding_14,ae_embedding_15,ae_embedding_16,ae_embedding_17,ae_embedding_18,ae_embedding_19,ae_embedding_20,ae_embedding_21,ae_embedding_22,ae_embedding_23,ae_embedding_24,ae_embedding_25,ae_embedding_26,ae_embedding_27,ae_embedding_28,ae_embedding_29,ae_embedding_30,ae_embedding_31
2022-04-09 15:00:00,-0.0932298,-0.089060344,-0.24123025,0.082787134,-0.028812557,-0.10834618,-0.0021017492,0.0047081113,0.035036653,-0.24830762,0.06692552,-0.0659184,-0.09724654,-0.008770678,-0.16945267,-0.45660987,-0.046748973,0.15081596,0.17662042,-0.032257974,-0.44035125,0.2390015,-0.067076385,0.24398851,0.04840424,0.13545859,-0.27081817,0.0014870763,-0.85209346,-0.03988618,0.041016515,-0.048363276
2022-04-09 16:00:00,-0.10380253,-0.07055364,-0.26310122,0.08498645,-0.023215756,-0.13181517,-0.0051952302,0.02073139,0.022314735,-0.267929,0.06056369,-0.09228891,-0.08673571,-0.033302434,-0.13901234,-0.46190462,-0.05397769,0.1618536,0.17870477,-0.016124338,-0.43876883,0.24358653,-0.06379062,0.220335,0.058769844,0.14489439,-0.26722747,0.0066971406,-0.87014735,-0.04332985,0.051031586,-0.060949914
2022-04-09 17:00:00,-0.08782998,-0.09007382,-0.26654306,0.08170973,-0.027160034,-0.10324049,-0.0040038675,0.024904452,0.036423385,-0.26175842,0.07925061,-0.06879027,-0.10667927,-0.011176441,-0.18763937,-0.44692984,-0.06661742,0.15993503,0.18381992,-0.020942204,-0.4227907,0.2499669,-0.060229767,0.24785626,0.08605877,0.130001,-0.28044337,0.0007061139,-0.8542907,-0.04144258,0.044842046,-0.057584666
2022-04-09 18:00:00,-0.093846045,-0.07904605,-0.28192794,0.07712402,-0.018109486,-0.117126815,-0.0061395504,0.016293678,0.03256365,-0.2801809,0.056239314,-0.08570236,-0.09275165,-0.022807777,-0.14974624,-0.46033606,-0.06381265,0.15066274,0.1929688,-0.035376914,-0.40356514,0.24514797,-0.05998199,0.21695971,0.10055531,0.13514172,-0.27329803,-0.005950451,-0.8546567,-0.032254923,0.03385501,-0.04905305
2022-04-09 19:00:00,-0.086344115,-0.070979096,-0.29811993,0.07240931,-0.019448549,-0.12166115,-0.0066289343,0.011133354,0.028164446,-0.2919918,0.042812325,-0.08863065,-0.085865706,-0.02039741,-0.12751657,-0.46649998,-0.06053392,0.13686027,0.20306607,-0.05525309,-0.3837241,0.23786697,-0.064085364,0.20142567,0.11655807,0.1322068,-0.27434754,-0.0085177645,-0.8522371,-0.032573923,0.01993227,-0.03657402
2022-04-09 20:00:00,-0.08511205,-0.06668184,-0.31218213,0.06653336,-0.014316097,-0.12326022,-0.0059746765,0.012007173,0.026726335,-0.29783097,0.039728962,-0.09439947,-0.08199514,-0.021470387,-0.12124647,-0.46415573,-0.06560845,0.1345047,0.21044992,-0.05846645,-0.3695181,0.23842712,-0.065232575,0.197112,0.13466096,0.12904404,-0.2776947,-0.00701306,-0.85233593,-0.028875425,0.015378717,-0.032179862
2022-04-09 21:00:00,-0.09714752,-0.053767703,-0.33169308,0.06934607,-0.008604631,-0.13429897,-0.0063226707,0.020677172,0.025797352,-0.31039974,0.035210647,-0.11392222,-0.07970489,-0.038826853,-0.091428876,-0.46647063,-0.0727784,0.14552964,0.21659964,-0.047259465,-0.36031222,0.24219467,-0.0606069,0.17888641,0.15065941,0.13918981,-0.27704537,0.00019045919,-0.86172223,-0.030146971,0.027465213,-0.046853594
2022-04-09 22:00:00,-0.10249986,-0.057554193,-0.34460464,0.0743825,-0.007924572,-0.120645724,-0.009925634,0.037757475,0.03940162,-0.31118765,0.04989279,-0.10836238,-0.09741352,-0.038704067,-0.11038463,-0.45215493,-0.08922573,0.16216114,0.21994531,-0.025334656,-0.35538828,0.24974163,-0.048357975,0.18211587,0.17141366,0.14327006,-0.28451818,-0.0036485791,-0.8603051,-0.041240625,0.042190585,-0.07214337
2022-04-09 23:00:00,-0.11549361,-0.04617545,-0.35927787,0.06735107,0.0018059686,-0.13387051,-0.010829713,0.0051312484,0.053232677,-0.32496688,0.015628539,-0.1262095,-0.0901258,-0.0398642,-0.062008068,-0.47417757,-0.07820264,0.15720975,0.2324349,-0.06130659,-0.32880804,0.24779774,-0.053737875,0.14360619,0.18565702,0.15960123,-0.2855261,-0.015716292,-0.8609077,-0.033815224,0.024005827,-0.06175571
2022-04-10 00:00:00,-0.12481876,-0.032168873,-0.37701634,0.062647015,0.011664197,-0.14284165,-0.011893868,-0.009324148,0.051403873,-0.34117696,-0.009083368,-0.1386653,-0.07566897,-0.04907431,-0.019038552,-0.49011168,-0.07419988,0.15016475,0.24436063,-0.07858649,-0.30786744,0.24009202,-0.057508085,0.12000504,0.20145744,0.16972789,-0.28375816,-0.021036603,-0.8638997,-0.026594974,0.0139951,-0.053423524
2022-04-10 01:00:00,-0.116930485,-0.025169335,-0.39400283,0.05638139,0.009917796,-0.14351034,-0.011794724,-0.021553278,0.05182054,-0.3541179,-0.027491849,-0.13554838,-0.069559604,-0.04276042,-0.0013523418,-0.49865955,-0.06887404,0.13581175,0.25736776,-0.10601503,-0.28725633,0.23189525,-0.06443302,0.10910754,0.21724266,0.1686553,-0.28966868,-0.025149863,-0.8616464,-0.030764718,-0.0049345754,-0.036963955
