date,cpc_embedding_0,cpc_embedding_1,cpc_embedding_2,cpc_embedding_3,cpc_embedding_4,cpc_embedding_5,cpc_embedding_6,cpc_embedding_7,cpc_embedding_8,cpc_embedding_9,cpc_embedding_10,cpc_embedding_11,cpc_embedding_12,cpc_embedding_13,cpc_embedding_14,cpc_embedding_15
2024-09-19,-0.96602404,-0.6821554,0.971352,-0.05100173,0.9845675,-0.23170426,0.99991006,0.9439879,0.23040366,-0.34745666,-0.80076236,-0.38056925,-0.93737817,0.93972784,-0.23444204,0.33255938
2024-09-20,-0.9915678,-0.8042999,0.9792986,-0.17255774,0.98838073,-0.20433496,0.99989235,0.9707885,0.72299665,-0.6168109,-0.89310277,-0.16490771,-0.955833,0.8634812,-0.036962345,0.009516521
2024-09-21,-0.9966508,-0.84543353,0.9254684,-0.24306476,0.99491215,0.40553495,0.9999405,0.96265507,0.8168613,-0.70073986,-0.9454403,0.61150515,-0.96416044,0.6803847,0.15816121,0.0014269745
2024-09-22,-0.99493134,-0.78132594,0.65034956,-0.2296164,0.995769,0.7038295,0.99998903,0.90019166,0.1725601,-0.6656827,-0.9531568,0.8218501,-0.96827316,0.6944135,0.24102345,0.22491828
2024-09-23,-0.9907047,-0.65018046,0.33129632,-0.11302623,0.9979795,0.7889074,0.99999344,0.72092706,-0.29521388,-0.4449206,-0.91575855,0.8882525,-0.97470486,0.75155586,0.123661384,0.37707084
2024-09-24,-0.977816,-0.5239955,0.45419368,0.046529412,0.9978426,0.7173847,0.9999917,0.63516575,-0.4921671,-0.21858662,-0.8419404,0.80093277,-0.982648,0.8288255,-0.10401218,0.3708892
2024-09-25,-0.95588493,-0.55220896,0.6939634,0.18146297,0.9958314,0.50409967,0.9999741,0.71829563,-0.37450847,-0.03394702,-0.7832404,0.6617321,-0.9896666,0.79580605,-0.26824412,0.12551062
2024-09-26,-0.9315625,-0.6835922,0.85783327,0.19066758,0.98502505,0.005510875,0.99993384,0.8616301,-0.1370114,0.0059861084,-0.7500939,0.426074,-0.9936435,0.73697263,-0.33797255,-0.13509223
2024-09-27,-0.9285426,-0.8065591,0.91877913,0.039462388,0.94899917,-0.4687284,0.99985015,0.94242835,0.15678169,-0.046394568,-0.72070146,0.2952004,-0.99536246,0.66859144,-0.30862308,-0.2582762
2024-09-28,-0.9546164,-0.8793787,0.86906874,-0.10429579,0.9320307,-0.43036973,0.9997135,0.9709324,0.38615105,-0.020091174,-0.7165468,0.66337025,-0.9957556,0.439597,-0.20193511,-0.30868053
2024-09-29,-0.95470726,-0.9145533,0.5886654,-0.18573323,0.9181575,-0.24692759,0.99975103,0.97842985,0.21204843,0.09212352,-0.70119673,0.87891215,-0.9961223,0.09538229,-0.09821743,-0.43588674
2024-09-30,-0.9322147,-0.9243083,-0.25560397,-0.18907492,0.9499258,0.20757373,0.99950266,0.9328678,0.15951014,0.43721816,-0.54989123,0.9750183,-0.9964238,-0.45506984,-0.102959,-0.6116813
2024-10-01,-0.6689516,-0.90080774,-0.7336908,-0.18434107,0.87879246,-0.10334214,0.99962914,0.9108447,-0.53920597,0.664322,-0.06550394,0.95537615,-0.9963973,-0.37295938,-0.34856033,-0.57439315
2024-10-02,0.12801003,-0.9384691,-0.5558588,-0.22675155,0.7051295,-0.67307585,0.99811286,0.96534044,-0.7533497,0.8798523,0.54228777,0.9080581,-0.99696004,-0.03219269,-0.5545206,-0.4144153
2024-10-03,0.57305795,-0.98208475,0.4986992,-0.41736624,0.102042675,-0.97572726,0.98924863,0.9917116,-0.74151105,0.910032,0.74071604,0.51454693,-0.99315244,0.4364356,-0.57989156,-0.41536474
2024-10-04,0.48908558,-0.99584264,0.92306966,-0.6120279,-0.41589367,-0.99889725,0.98305196,0.99803466,-0.43514732,0.8827418,0.80077714,-0.1185568,-0.95675504,0.4996582,-0.3480447,-0.619083
2024-10-05,0.083043434,-0.99922615,0.9590218,-0.75949645,-0.6753961,-0.9998566,0.9828413,0.99960303,0.3977558,0.7737674,0.83141476,-0.42623356,-0.7467979,0.32045183,-0.030602276,-0.77672565
2024-10-06,-0.4703096,-0.9998209,0.9012916,-0.839193,-0.6821881,-0.99977577,0.9803192,0.9999175,0.7592456,0.41609496,0.8332822,-0.15655367,-0.3399781,-0.020181773,0.26809096,-0.7974472
2024-10-07,-0.72966355,-0.99986935,0.48474607,-0.88323635,-0.5070339,-0.99668884,0.9830986,0.99997723,0.6038783,0.039338343,0.77488565,0.46167248,-0.18267336,-0.13287072,0.517619,-0.5847683
2024-10-08,-0.81146437,-0.9987853,-0.55498993,-0.90437293,0.13883601,-0.8577321,0.9879691,0.9999155,0.0516996,0.17359154,0.63078123,0.9235538,-0.33023676,-0.22898838,0.67906463,-0.123309165
2024-10-09,-0.68061554,-0.9894158,-0.74871475,-0.8842141,0.58797663,-0.3310025,0.9966891,0.99894685,-0.5646881,0.39525723,0.65631765,0.9472169,-0.49978027,0.40085006,0.56093013,0.38464734
2024-10-10,-0.5639809,-0.9755948,-0.45433787,-0.7969035,0.81021327,-0.20267864,0.9967969,0.99601966,-0.7281994,0.5967382,0.713476,0.93306726,-0.6937667,0.7017676,0.2328104,0.60978544
2024-10-11,-0.3735815,-0.9781495,0.45879403,-0.74956846,0.8030643,-0.66512686,0.99773073,0.99808437,-0.77001494,0.5237806,0.7162517,0.63588774,-0.8214809,0.88088655,-0.023717344,0.62143123
2024-10-12,-0.5675572,-0.98766464,0.9287996,-0.77051044,0.6841251,-0.9007935,0.9966996,0.9993076,-0.40737715,0.35261616,0.62849617,0.10585347,-0.8969132,0.92188424,0.03251429,0.4991593
2024-10-13,-0.8350936,-0.9931958,0.982438,-0.8130959,0.6574236,-0.95001125,0.9980447,0.9997395,0.17986941,-0.18088806,0.38875842,-0.42599285,-0.9230591,0.94352865,0.21951607,0.45084316
2024-10-14,-0.9701697,-0.9953864,0.983926,-0.843428,0.89069355,-0.8434744,0.9986448,0.9998265,0.72435796,-0.65426034,-0.17680311,-0.34390956,-0.9143656,0.91342115,0.40782428,0.4403955
2024-10-15,-0.9938736,-0.9924771,0.94499266,-0.8496491,0.9736504,-0.09463326,0.9995168,0.99905765,0.78993833,-0.7648196,-0.7226647,0.27098608,-0.93040204,0.8545363,0.5555814,0.55808926
2024-10-16,-0.996364,-0.94877255,0.7128318,-0.79719746,0.9927061,0.70929,0.9999397,0.9834036,0.28873464,-0.76708746,-0.9213012,0.7090408,-0.94449663,0.8365867,0.60873437,0.6310253
2024-10-17,-0.99690485,-0.8318498,0.41146344,-0.6484312,0.9987786,0.9018833,0.99998677,0.82093334,0.11584848,-0.7000587,-0.9480181,0.8813221,-0.9585842,0.77775085,0.560267,0.5677225
2024-10-18,-0.996528,-0.6657132,0.17000316,-0.47282797,0.999602,0.93309766,0.99999416,0.545013,0.05217205,-0.5879328,-0.9370417,0.9263319,-0.9695042,0.75164026,0.41809928,0.40930486
2024-10-19,-0.9905553,-0.40356377,-0.021291042,-0.2721107,0.9992008,0.87189597,0.9999979,0.4468768,-0.5580677,-0.38122028,-0.8946507,0.88782626,-0.9758696,0.8571721,0.0654428,0.5160609
2024-10-20,-0.9707122,-0.25489044,0.3296764,-0.032727838,0.9989532,0.7832516,0.9999941,0.42428252,-0.6375485,-0.0454666,-0.7644255,0.7846382,-0.9840576,0.89459413,-0.25199205,0.5105803
2024-10-21,-0.94442356,-0.31547204,0.6264419,0.16414231,0.99724776,0.60087544,0.99997973,0.57873565,-0.5412295,0.16201821,-0.72367316,0.6665962,-0.9904733,0.86304164,-0.4376439,0.20474994
2024-10-22,-0.9133092,-0.4947672,0.76993954,0.2630976,0.9912709,0.27944994,0.9999412,0.7548,-0.32707316,0.27258915,-0.69908077,0.60633445,-0.9941528,0.7647678,-0.53152245,-0.116539456
2024-10-23,-0.84985423,-0.67344964,0.87166595,0.17486167,0.94638854,-0.37732565,0.9998911,0.9022283,-0.3134787,0.26469773,-0.62127966,0.34566757,-0.9958842,0.74140203,-0.56442815,-0.20450954
2024-10-24,-0.8299194,-0.814781,0.9084986,-0.020955741,0.8473065,-0.6874121,0.9996093,0.9631463,-0.104623616,0.34702343,-0.48718965,0.35341823,-0.99638754,0.67923284,-0.5142398,-0.20078485
2024-10-25,-0.8177317,-0.9020212,0.95156157,-0.23814255,0.6050081,-0.8879211,0.99942255,0.9866724,0.05323773,0.17538208,-0.36736152,0.018168282,-0.9942221,0.7229669,-0.37820965,-0.2455821
2024-10-26,-0.88067603,-0.9510312,0.96646166,-0.42589885,0.59749043,-0.930046,0.9987031,0.9950971,0.52357626,-0.044487618,-0.31517705,-0.052181087,-0.9814613,0.6348962,-0.16218239,-0.2738625
2024-10-27,-0.92671597,-0.9724427,0.95886225,-0.5567888,0.5529425,-0.9440208,0.9988927,0.9980211,0.58917105,-0.3093015,-0.360218,-0.13350767,-0.95480454,0.6148787,0.08270329,-0.1956056
2024-10-28,-0.9559601,-0.98234254,0.9352927,-0.64929616,0.7254829,-0.87357515,0.9988678,0.99903023,0.61666566,-0.42722937,-0.4491048,0.070282914,-0.9416762,0.61404645,0.28673938,0.061174653
2024-10-29,-0.9694785,-0.984995,0.9074846,-0.70520544,0.8142102,-0.69479865,0.999505,0.9992682,0.3665728,-0.5613639,-0.5993413,0.107943505,-0.9470235,0.7682954,0.43344778,0.3062974
2024-10-30,-0.98715144,-0.98068976,0.8049956,-0.7080796,0.9626843,0.051799703,0.9995233,0.9962824,0.5321139,-0.5007791,-0.7534153,0.7045923,-0.9611595,0.64375824,0.4974359,0.31282625
2024-10-31,-0.9910743,-0.94392765,0.23047443,-0.6381525,0.99042773,0.70474595,0.99988294,0.95628077,0.1415747,-0.3728763,-0.85544026,0.9314599,-0.9717586,0.41652784,0.4706464,0.22348793
2024-11-01,-0.9803776,-0.80540526,-0.38452712,-0.4909914,0.995991,0.81357247,0.9999689,0.72916955,-0.4072949,-0.06906358,-0.7804936,0.95291585,-0.9793785,0.47553957,0.20671442,0.30186
2024-11-02,-0.9062808,-0.5564567,-0.40084258,-0.28721184,0.9948023,0.6871863,0.99997973,0.5989327,-0.79458183,0.34279284,-0.3807393,0.8967552,-0.9852217,0.78049546,-0.28562057,0.52659816
2024-11-03,-0.6440099,-0.42470545,0.21147257,-0.07633299,0.98478955,0.34557027,0.99996185,0.77737904,-0.91005534,0.5554956,0.014701348,0.62578446,-0.9899877,0.9288301,-0.61985475,0.63646686
2024-11-04,-0.5395443,-0.6674452,0.9214479,-0.027335137,0.94939345,-0.38709188,0.99972856,0.92803544,-0.7334361,0.45473832,0.041034255,-0.20422113,-0.9941397,0.9576932,-0.663755,0.47926155
2024-11-05,-0.7249223,-0.85051584,0.9942786,-0.28540707,0.7793334,-0.93887156,0.9990713,0.97681093,0.14236568,0.022094749,0.009409517,-0.81998855,-0.99152315,0.96178156,-0.52996826,0.10161223
2024-11-06,-0.9154346,-0.9285232,0.99606967,-0.49197572,0.64462113,-0.9834489,0.9992291,0.9912776,0.66267836,-0.43539378,-0.14261413,-0.8568496,-0.94584596,0.9405043,-0.26060426,0.106452964
2024-11-07,-0.9748661,-0.95965415,0.99485606,-0.6185689,0.78983504,-0.96134293,0.99960995,0.9962273,0.7900386,-0.7455291,-0.42548773,-0.8273827,-0.9032039,0.94083613,0.03522092,0.35682902
2024-11-08,-0.9950342,-0.97097677,0.9920093,-0.6896311,0.96015525,-0.56535494,0.9998346,0.9978349,0.8396904,-0.85469264,-0.7756029,-0.5968951,-0.9155456,0.9590066,0.281667,0.6399773
2024-11-09,-0.9990556,-0.9527007,0.96792924,-0.6951632,0.99627095,0.6777546,0.9999648,0.99160206,0.8089223,-0.87840146,-0.9487583,0.21677808,-0.9363109,0.957486,0.46730357,0.7428969
2024-11-10,-0.99929947,-0.8192045,0.82261246,-0.6138389,0.99954736,0.9230809,0.9999976,0.8984662,0.18916522,-0.8711383,-0.9794133,0.6778227,-0.94879705,0.96131206,0.53341854,0.80449027
2024-11-11,-0.99857855,-0.55195844,0.7257037,-0.4499649,0.99977416,0.91965806,0.9999998,0.8283772,-0.5677891,-0.8370361,-0.9721232,0.58216125,-0.9567175,0.98971415,0.37533116,0.88199353
2024-11-12,-0.9988732,-0.33563402,0.84792,-0.20738274,0.9999468,0.9349355,0.9999999,0.6874017,-0.3302434,-0.77372324,-0.9681113,0.6048965,-0.968568,0.9917191,0.2563096,0.8418677
2024-11-13,-0.9993524,-0.17601994,0.8757054,-0.0030019283,0.9999731,0.94630796,0.99999994,0.54522693,-0.11906563,-0.7476601,-0.9792509,0.67561114,-0.97677875,0.9899314,0.17964551,0.7130972
2024-11-14,-0.99946886,-0.038435444,0.83335185,0.16756809,0.9999824,0.95297426,0.99999994,0.35910508,-0.06834196,-0.70093006,-0.9821591,0.80054265,-0.98241055,0.9858816,0.0703396,0.5818449
2024-11-15,-0.9989842,0.17130953,0.71286887,0.32455337,0.9999691,0.92002404,1.0,0.26565865,-0.5650656,-0.57860357,-0.9729039,0.8284787,-0.98564065,0.9897355,-0.20180124,0.64989495
2024-11-16,-0.99556106,0.3646207,0.75646716,0.4935206,0.999913,0.8301321,1.0,0.35485086,-0.8152499,-0.38930005,-0.94043845,0.60162944,-0.98866445,0.99448323,-0.5094087,0.6910495
2024-11-17,-0.99286354,0.23890711,0.90000385,0.6286981,0.999891,0.8076297,0.99999976,0.3954359,-0.5257307,-0.22250853,-0.9322346,0.43214086,-0.9926686,0.98807514,-0.61222965,0.40557155
2024-11-18,-0.98602724,-0.030757114,0.9745708,0.65888,0.9991687,0.38951218,0.99999946,0.6883775,-0.4205427,-0.24357001,-0.9250583,-0.32856438,-0.9949864,0.9887358,-0.649576,0.29179052
2024-11-19,-0.9868536,-0.4321706,0.9914071,0.51618445,0.9982331,0.082738064,0.99999493,0.85733914,0.32786834,-0.3870299,-0.9263547,-0.6070339,-0.9967792,0.97989327,-0.6149956,0.13571481
2024-11-20,-0.9896808,-0.58687794,0.9909311,0.2299586,0.9903768,-0.33355552,0.999995,0.9350734,0.1747825,-0.59673625,-0.9350905,-0.69542336,-0.9975008,0.9807635,-0.49134105,0.37566897
2024-11-21,-0.9941926,-0.7274519,0.9916053,0.030293584,0.99362177,-0.17860675,0.9999858,0.96446496,0.5301077,-0.6690116,-0.9383043,-0.54384065,-0.9980461,0.9739326,-0.2922137,0.49705333
2024-11-22,-0.9971695,-0.79498816,0.9845221,-0.08257124,0.99640167,0.21753618,0.99998355,0.9724864,0.6733018,-0.7478646,-0.95627767,-0.21379288,-0.998311,0.951942,-0.05737534,0.4454195
2024-11-23,-0.9982232,-0.74874586,0.8578104,-0.061507046,0.99874747,0.77158767,0.9999904,0.8813572,0.42068723,-0.7046797,-0.96804166,0.74594194,-0.99869204,0.858456,0.10158551,0.44830298
2024-11-24,-0.9961875,-0.6188085,0.37014827,0.035394073,0.9991791,0.8609258,0.9999965,0.6402005,-0.21321592,-0.50084156,-0.95059294,0.9290938,-0.9988968,0.7503157,0.0757462,0.30111983
2024-11-25,-0.98389184,-0.4061917,-0.058526415,0.18203485,0.9990517,0.798632,0.9999968,0.35229683,-0.6498482,-0.027358413,-0.8344521,0.941536,-0.999002,0.77480865,-0.2384471,0.31331336
2024-11-26,-0.89484334,-0.17057732,0.04179413,0.34409928,0.99648356,0.5716764,0.99999374,0.38852417,-0.8657348,0.399557,-0.5104255,0.8345125,-0.9990076,0.8726649,-0.5994221,0.33064008
2024-11-27,-0.635429,-0.36722457,0.7449003,0.42688832,0.98298746,0.07645609,0.9999275,0.7311084,-0.819256,0.5849252,-0.23980615,0.3389014,-0.9990804,0.9042851,-0.7323833,0.22809978
2024-11-28,-0.45199323,-0.71019506,0.97552687,0.105143845,0.8022944,-0.858941,0.99932927,0.92403364,-0.39420274,0.46278152,-0.11033583,-0.60021573,-0.9983429,0.90466344,-0.7138177,-0.16714711
2024-11-29,-0.6641397,-0.88405484,0.99242336,-0.28227597,0.25488523,-0.9887863,0.99817145,0.97616875,0.32326743,0.2634696,-0.023278259,-0.7747518,-0.969166,0.8710109,-0.5556717,-0.34955764
2024-11-30,-0.88567024,-0.9576675,0.9894371,-0.49892056,0.39383963,-0.9903231,0.9969454,0.9927432,0.85035235,-0.2601045,-0.05772644,-0.5553344,-0.82752484,0.6131612,-0.2545114,-0.535853
2024-12-01,-0.9505369,-0.9765276,0.92365,-0.6137378,0.61444104,-0.9292516,0.9977047,0.9971111,0.80019724,-0.38794288,-0.28050643,0.2546811,-0.7951813,0.35804218,0.05120027,-0.21552984
2024-12-02,-0.95099086,-0.97417563,0.41409165,-0.65744936,0.7393396,-0.37940758,0.9993782,0.99762136,-0.047797993,-0.2267683,-0.4982829,0.80307966,-0.8315462,0.45802772,0.28063115,0.18499684
2024-12-03,-0.9272631,-0.9533233,0.09190822,-0.6069057,0.92221254,0.15730992,0.99954134,0.9872345,-0.3799119,0.19270939,-0.35942164,0.9029996,-0.88043267,0.52065796,0.22639942,0.3737229
2024-12-04,-0.85077614,-0.92527676,0.31599724,-0.51442456,0.94464386,0.039471325,0.9997417,0.9805085,-0.59970754,0.21466304,-0.21882576,0.756238,-0.9192864,0.7502935,-0.008666337,0.39697224
2024-12-05,-0.81227714,-0.9373393,0.68792576,-0.45778692,0.941429,-0.2850342,0.99944633,0.9871024,-0.39784256,0.27330086,-0.13944107,0.63239735,-0.9500044,0.7545571,-0.11884734,0.27674356
2024-12-06,-0.83186805,-0.9577808,0.88445467,-0.49474812,0.86700433,-0.6770075,0.99942577,0.9944583,-0.2243709,0.12435763,-0.18579559,0.33119094,-0.96660644,0.8087757,-0.092979364,0.1782563
2024-12-07,-0.91728723,-0.97159535,0.8917566,-0.5436207,0.8864026,-0.6215324,0.99912024,0.9968287,0.20844719,0.046245564,-0.31888032,0.55442506,-0.97592086,0.7124557,0.014120415,0.08524632
2024-12-08,-0.9554504,-0.97397214,0.75132424,-0.56796706,0.9212112,-0.26099476,0.99947697,0.9957175,0.18881169,-0.0063686236,-0.51267576,0.8018798,-0.98152757,0.5542642,0.12594748,0.07069028
2024-12-09,-0.948492,-0.9591729,0.4829374,-0.55103195,0.93541723,-0.0037053586,0.9998116,0.99011254,-0.20799318,-0.015111653,-0.60155773,0.8357397,-0.98533714,0.55247056,0.12191268,0.10132841
2024-12-10,-0.9398138,-0.9379909,0.2819939,-0.47029933,0.9726682,0.30469853,0.99972415,0.96097493,-0.058200497,0.17233853,-0.54524153,0.90657777,-0.9892035,0.36103374,0.043998946,-0.012512967
2024-12-11,-0.8678821,-0.91998655,0.39241895,-0.43494463,0.94062203,-0.11371748,0.9998482,0.970186,-0.41230533,0.09956521,-0.4565304,0.7055932,-0.9914672,0.5768747,-0.09905965,0.029056506
2024-12-12,-0.81792,-0.9387452,0.7505134,-0.44438356,0.90522593,-0.49241278,0.99958825,0.98516613,-0.2452591,0.22152568,-0.29588223,0.5115086,-0.99347144,0.6724152,-0.1366198,0.13091594
2024-12-13,-0.8655413,-0.96449125,0.93983877,-0.5255885,0.79129684,-0.8303511,0.9994759,0.99433863,0.12751827,-0.064414755,-0.30381688,0.015547381,-0.9927716,0.7846306,-0.031283952,-0.03167541
2024-12-14,-0.9587891,-0.98109674,0.95884925,-0.6093631,0.88449985,-0.8150643,0.99879014,0.99760056,0.75823367,-0.40385607,-0.48537174,0.22826898,-0.97918844,0.55330545,0.15438136,-0.32626653
2024-12-15,-0.9804358,-0.98592955,0.8456275,-0.66104865,0.9132906,-0.54171157,0.999308,0.99795675,0.7986255,-0.46863154,-0.6850945,0.6773516,-0.97530174,0.2118907,0.33576664,-0.27029198
2024-12-16,-0.9717637,-0.9746664,0.26913518,-0.67211586,0.9017355,-0.047403216,0.9998123,0.99475735,0.1296165,-0.34271467,-0.7503253,0.8443981,-0.97885984,0.23092066,0.41195866,-0.10073688
2024-12-17,-0.96516347,-0.9418497,-0.28509125,-0.5792908,0.9772273,0.54186183,0.9997341,0.9320862,0.15186745,0.051888015,-0.6450584,0.9578662,-0.98442024,-0.077313095,0.31301686,-0.15863396
2024-12-18,-0.93374336,-0.8762723,-0.743447,-0.45175004,0.9860878,0.62009686,0.9998401,0.76341295,-0.24443826,0.35354045,-0.4892371,0.97457963,-0.98860514,-0.2838217,0.050881445,-0.3717922
2024-12-19,-0.7525439,-0.8204283,-0.8732567,-0.2948799,0.98332214,0.49750298,0.99966484,0.5686717,-0.4947315,0.7320962,0.061706692,0.98255384,-0.9919409,-0.40744248,-0.30221963,-0.50759995
2024-12-20,0.10530668,-0.85816216,-0.8381154,-0.20540793,0.8905997,-0.39132094,0.9991325,0.84865636,-0.81114405,0.89161384,0.59545845,0.9503803,-0.99385285,-0.1337972,-0.61372906,-0.49042386
2024-12-21,0.6559577,-0.9520431,-0.29093426,-0.33018047,0.41189912,-0.9215065,0.99138063,0.967747,-0.8647956,0.9520551,0.8068103,0.84907925,-0.99481404,0.22188842,-0.70728815,-0.4229837
2024-12-22,0.72179955,-0.9912253,0.8720727,-0.5499408,-0.18659836,-0.9980022,0.9802827,0.99254173,-0.5567354,0.91933835,0.8622481,-0.09329001,-0.97039473,0.4902101,-0.5630959,-0.64754325
2024-12-23,0.2659536,-0.99864566,0.94567025,-0.71878266,-0.5627354,-0.99987894,0.96362,0.99862045,0.59486544,0.8579386,0.8824735,-0.21829821,-0.7560855,-0.0069052596,-0.22108072,-0.8972341
2024-12-24,-0.26030356,-0.99975127,0.8028078,-0.80701005,-0.77406657,-0.999941,0.97708035,0.9997125,0.75206506,0.665647,0.8889977,-0.03716033,-0.33229306,-0.39985484,0.16093475,-0.92512083
2024-12-25,-0.44520348,-0.99993134,0.32442367,-0.863285,-0.836963,-0.99978554,0.9793568,0.99993676,0.5391903,0.41832298,0.89199823,0.14207324,-0.091510385,-0.34235835,0.4694769,-0.84531593
2024-12-26,-0.553818,-0.999935,-0.15704344,-0.90284467,-0.6773015,-0.99815136,0.9697679,0.99998474,0.4132829,0.3048194,0.883486,0.55908495,0.0034679472,-0.3570777,0.6489353,-0.6447128
2024-12-27,-0.70727503,-0.9996735,-0.781558,-0.92261416,-0.0074887276,-0.9570316,0.9670678,0.9999707,0.36236715,0.383851,0.82981116,0.9459139,-0.175942,-0.60289925,0.7460364,-0.5846753
2024-12-28,-0.61524355,-0.99838966,-0.9435948,-0.9233943,0.4194662,-0.736382,0.9838061,0.9997124,-0.23243973,0.6751169,0.83904463,0.9834464,-0.4012857,-0.52532005,0.661595,-0.37866795
2024-12-29,0.026036467,-0.99571776,-0.91144615,-0.91123223,0.31008604,-0.87197006,0.99418,0.9996999,-0.79107046,0.81011075,0.91132164,0.9489917,-0.5670521,0.19128858,0.23933525,-0.02036526
2024-12-30,0.30178964,-0.9974436,-0.3153054,-0.9089138,0.12808341,-0.96666104,0.9823127,0.9998635,-0.79667807,0.8877934,0.94387597,0.8651248,-0.75670093,0.4639499,0.04790981,0.08289184
2024-12-31,0.17385697,-0.99928516,0.73321456,-0.92626655,-0.08445877,-0.9940563,0.96895856,0.999963,-0.1411263,0.7827575,0.94413185,0.43496388,-0.8429078,0.5067622,0.12349851,-0.35028473
2025-01-01,-0.32977217,-0.9997265,0.8545152,-0.94498146,-0.34083104,-0.99785036,0.9809121,0.99998915,0.25353888,0.60089535,0.9017771,0.28442612,-0.78589696,0.3138134,0.34324965,-0.51461387
2025-01-02,-0.5950853,-0.99981976,0.8234381,-0.95926994,-0.38571963,-0.996711,0.9925266,0.99999565,0.2954039,0.17556831,0.831991,0.09814058,-0.68338704,0.4076851,0.5400811,-0.35369316
2025-01-03,-0.8339195,-0.99976474,0.8189203,-0.96851873,0.18814039,-0.9855502,0.9919091,0.99999195,0.6448183,-0.23636408,0.63817173,0.29800537,-0.60374725,0.3483956,0.673222,-0.14895026
2025-01-04,-0.9567918,-0.99927455,0.5230952,-0.9678573,0.7596679,-0.77709836,0.9953849,0.99991035,0.75339764,-0.45050862,0.06940697,0.80404353,-0.65767545,0.14100195,0.7624215,-0.13821669
2025-01-05,-0.9778732,-0.9945687,-0.2802748,-0.9395426,0.93351656,0.2176749,0.998783,0.99770457,0.5508026,-0.29663914,-0.46581885,0.96018374,-0.7359812,-0.084320545,0.7612465,-0.11164963
2025-01-06,-0.96133614,-0.947656,-0.75621814,-0.84101915,0.9779462,0.66335976,0.9996255,0.9367875,0.014010578,-0.058338434,-0.51489043,0.9680659,-0.80188483,-0.1323554,0.53699064,-0.02656878
2025-01-07,-0.89215857,-0.83205014,-0.82962924,-0.6654098,0.9852262,0.6493668,0.9998531,0.7916023,-0.5232495,0.29835555,-0.23783949,0.9599141,-0.85895336,0.16711149,0.10678662,0.10903132
2025-01-08,-0.7556184,-0.7548482,-0.73587006,-0.44660914,0.9864862,0.5575828,0.99979544,0.711041,-0.7001915,0.6491812,0.13659555,0.9630713,-0.9128825,0.34999293,-0.2930157,0.11141207
2025-01-09,-0.42024732,-0.81517625,-0.33156532,-0.275733,0.9704762,0.12134797,0.9993549,0.84997696,-0.7067575,0.7613969,0.40148598,0.91649085,-0.9506308,0.46604735,-0.52904844,-0.03690029
2025-01-10,0.033367716,-0.90478855,0.3199109,-0.28407443,0.8279205,-0.68202287,0.9979073,0.9590427,-0.75196105,0.8226748,0.5855851,0.7616531,-0.9704239,0.6016867,-0.6258545,-0.028177785
2025-01-11,0.3295815,-0.9622658,0.90430886,-0.45823467,0.04430172,-0.9819634,0.99743867,0.9895467,-0.78946555,0.7602253,0.6866174,-0.16631263,-0.97707754,0.8628003,-0.5764933,-0.069951594
2025-01-12,-0.17083988,-0.9898171,0.9849589,-0.64620566,-0.24255218,-0.997314,0.9843499,0.99745286,0.35020894,0.607393,0.72165006,-0.46197712,-0.9176014,0.74518794,-0.27918327,-0.42921156
2025-01-13,-0.69592804,-0.9968342,0.9791875,-0.756427,-0.2878794,-0.9987194,0.993708,0.99933356,0.7189166,0.05733965,0.662338,-0.4721608,-0.63944435,0.5703105,0.05427581,-0.5085684
2025-01-14,-0.8874069,-0.9985478,0.942471,-0.82394844,0.12998258,-0.9928236,0.99410903,0.99979633,0.8308318,-0.45600978,0.47036308,-0.17407814,-0.43410462,0.46883202,0.32728517,-0.23459002
2025-01-15,-0.9383051,-0.9983025,0.86580235,-0.8615639,0.40389985,-0.9320254,0.997861,0.99990475,0.5099285,-0.6793033,0.0737029,-0.042299304,-0.45958477,0.7568115,0.55262125,0.36394814
2025-01-16,-0.9829575,-0.9937072,0.8035036,-0.86730045,0.881451,-0.24826567,0.9986431,0.9994918,0.48516348,-0.67699397,-0.4868921,0.570142,-0.59758043,0.8067197,0.67544955,0.6590206
2025-01-17,-0.9935478,-0.9744976,0.5803695,-0.80679893,0.9823135,0.617708,0.99969476,0.99168915,0.4205286,-0.66718596,-0.82714826,0.8388002,-0.7128478,0.7113442,0.7014337,0.5032551
2025-01-18,-0.99466085,-0.89511144,0.15120944,-0.68494546,0.9966974,0.8569559,0.9999407,0.8906861,0.23068544,-0.6267395,-0.911941,0.9126561,-0.791064,0.58527523,0.62200105,0.38351247
2025-01-19,-0.9930526,-0.69601315,-0.16837105,-0.5171386,0.99871653,0.9015128,0.9999896,0.62953925,-0.249318,-0.492335,-0.897174,0.9285536,-0.84225976,0.7305617,0.39696655,0.5139406
2025-01-20,-0.9833485,-0.41767275,-0.05533955,-0.28916442,0.99886066,0.8505413,0.99999595,0.5006838,-0.62708026,-0.26545745,-0.81706357,0.8631222,-0.88483924,0.88333154,0.0069600493,0.6088115
2025-01-21,-0.9681754,-0.29694372,0.3221091,-0.053616226,0.9989444,0.8074585,0.999988,0.43600383,-0.53778917,0.007538274,-0.7299239,0.8112621,-0.927874,0.8805569,-0.27255708,0.44138378
2025-01-22,-0.92195374,-0.28524286,0.57523423,0.13655245,0.9942667,0.4492219,0.9999866,0.6702656,-0.6858846,0.15893015,-0.69971335,0.57030743,-0.95024866,0.8960449,-0.49156368,0.28735623
