date,ae_embedding_0,ae_embedding_1,ae_embedding_2,ae_embedding_3,ae_embedding_4,ae_embedding_5,ae_embedding_6,ae_embedding_7,ae_embedding_8,ae_embedding_9,ae_embedding_10,ae_embedding_11,ae_embedding_12,ae_embedding_13,ae_embedding_14,ae_embedding_15,ae_embedding_16,ae_embedding_17,ae_embedding_18,ae_embedding_19,ae_embedding_20,ae_embedding_21,ae_embedding_22,ae_embedding_23,ae_embedding_24,ae_embedding_25,ae_embedding_26,ae_embedding_27,ae_embedding_28,ae_embedding_29,ae_embedding_30,ae_embedding_31
2024-06-18 19:00:00,0.13080482,0.19959204,-0.050654046,-0.109600276,-0.1635671,0.12895796,-0.11390415,-0.2924138,0.13492967,0.008942678,-0.19244611,0.19949369,0.29094806,-0.33861813,-0.30422732,-0.19554034,0.19768932,0.23518291,-0.2941261,-0.26662868,0.0062386096,0.1843496,-0.2010743,0.12787382,0.10680735,0.1271661,-0.1518979,-0.11980186,0.13455518,0.030577492,-0.03430823,-0.12835598
2024-06-20 13:00:00,0.13328858,0.20135714,-0.049135435,-0.109674044,-0.16402471,0.12995274,-0.11487833,-0.2937047,0.13558684,0.009342103,-0.19450533,0.19824767,0.29315168,-0.3386297,-0.30574584,-0.19554016,0.20000044,0.23645198,-0.29574278,-0.2657296,0.008630328,0.18347502,-0.20126703,0.12914208,0.10645679,0.12798591,-0.15143403,-0.12020982,0.1347867,0.031287637,-0.032464605,-0.13126975
2024-06-20 14:00:00,0.13636298,0.20683934,-0.04576754,-0.11066326,-0.16532747,0.13231567,-0.11808945,-0.29615405,0.13789281,0.010130261,-0.19813213,0.19785324,0.29946387,-0.34131438,-0.3102588,-0.19945896,0.20431852,0.23926398,-0.29971135,-0.26708782,0.011061706,0.18555424,-0.20569173,0.13022973,0.10680622,0.12909661,-0.15567118,-0.122377746,0.13759117,0.0315996,-0.03325621,-0.13797566
2024-06-20 15:00:00,0.13869873,0.20992355,-0.045227934,-0.111310855,-0.16792694,0.13460055,-0.11887435,-0.29859453,0.14053872,0.0095415795,-0.2022444,0.19946015,0.3020703,-0.34382564,-0.31415835,-0.2013681,0.20519099,0.24407369,-0.30336374,-0.27109185,0.011067793,0.18979213,-0.20916119,0.13114433,0.10757923,0.13256855,-0.1584166,-0.12565765,0.140147,0.031382073,-0.033403486,-0.13900971
2024-06-20 16:00:00,0.13351582,0.20713057,-0.044069245,-0.10851792,-0.16559778,0.12986447,-0.11847472,-0.29281262,0.13811904,0.008874818,-0.1969811,0.1978459,0.29818794,-0.33884472,-0.30771512,-0.200023,0.20316307,0.23964214,-0.2975379,-0.2677224,0.007853322,0.18486837,-0.20637515,0.12879731,0.10494216,0.12840717,-0.1556732,-0.12184913,0.13791147,0.030631375,-0.037038434,-0.1357112
2024-06-20 17:00:00,0.12864922,0.20409584,-0.04226815,-0.105924405,-0.16190553,0.12611541,-0.117366605,-0.28800088,0.13516119,0.008507335,-0.19125381,0.19505304,0.29577854,-0.3340658,-0.3007844,-0.19915885,0.20186567,0.23335502,-0.29100424,-0.26252505,0.0063408166,0.17971605,-0.20351547,0.12615049,0.10190207,0.122921005,-0.152798,-0.11695769,0.13454878,0.030891929,-0.040144525,-0.13462034
2024-06-20 18:00:00,0.12345876,0.19948696,-0.04185603,-0.10550496,-0.153188,0.12542754,-0.116206065,-0.28246242,0.12904465,0.010212979,-0.18255207,0.19137277,0.293796,-0.33159727,-0.2940827,-0.20011333,0.2014705,0.22151273,-0.28304997,-0.25403264,0.006645076,0.17416024,-0.20018908,0.121607006,0.10196932,0.114645615,-0.15261453,-0.11073548,0.13123642,0.031957265,-0.042828094,-0.13685206
2024-06-20 19:00:00,0.11710055,0.19497465,-0.039537124,-0.10284368,-0.14603525,0.12280319,-0.1143951,-0.27529088,0.12439897,0.009466265,-0.1736362,0.18688047,0.2900655,-0.32419246,-0.28529334,-0.19971535,0.20022744,0.21173131,-0.27491987,-0.24642038,0.006114088,0.16692439,-0.19567654,0.11732521,0.09857474,0.106070384,-0.14922473,-0.103826754,0.12604271,0.031995032,-0.046573177,-0.13728747
2024-06-21 13:00:00,0.11737946,0.19480862,-0.037143234,-0.101777084,-0.14463931,0.124267675,-0.11301784,-0.2753696,0.12516601,0.007627473,-0.17323074,0.18480149,0.29116344,-0.32123715,-0.2836105,-0.20004147,0.20134509,0.21061939,-0.27452195,-0.2445015,0.00804542,0.165616,-0.19568637,0.117386125,0.09597692,0.1041958,-0.14748296,-0.10202629,0.12339266,0.033034343,-0.04673739,-0.14020473
2024-06-21 14:00:00,0.11661406,0.19339676,-0.035773657,-0.10021455,-0.14251709,0.12449478,-0.11197889,-0.27291405,0.12455892,0.006121426,-0.17152101,0.18286571,0.290066,-0.31782296,-0.2806992,-0.19959024,0.2014651,0.20809811,-0.27250537,-0.24135226,0.008280553,0.16246203,-0.1944091,0.116715245,0.094441205,0.10190505,-0.14544675,-0.09962439,0.120926365,0.03381409,-0.047307745,-0.14120442
